"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","GRADRATETRY","TRY_WOMEN","PC","A","2011",,"M"
"EST","GRADRATETRY","TRY_WOMEN","PC","A","2012",,"M"
"EST","GRADRATETRY","TRY_WOMEN","PC","A","2013",,"M"
"EST","GRADRATETRY","TRY_WOMEN","PC","A","2014",,"M"
"EST","GRADRATETRY","TRY_WOMEN","PC","A","2015",,"M"
"EST","GRADRATETRY","TRY_WOMEN","PC","A","2016",,"M"
"IND","GRADRATETRY","TRY","PC","A","2005",,"M"
"IND","GRADRATETRY","TRY","PC","A","2010",,"M"
"IND","GRADRATETRY","TRY","PC","A","2011",,"M"
"IND","GRADRATETRY","TRY","PC","A","2012",,"M"
"IND","GRADRATETRY","TRY","PC","A","2013",,"M"
"IND","GRADRATETRY","TRY","PC","A","2014",,"M"
"IND","GRADRATETRY","TRY","PC","A","2015",,"M"
"IND","GRADRATETRY","TRY","PC","A","2016",,"M"
"IND","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"IND","GRADRATETRY","TRY_MEN","PC","A","2010",,"M"
"IND","GRADRATETRY","TRY_MEN","PC","A","2011",,"M"
"IND","GRADRATETRY","TRY_MEN","PC","A","2012",,"M"
"IND","GRADRATETRY","TRY_MEN","PC","A","2013",,"M"
"IND","GRADRATETRY","TRY_MEN","PC","A","2014",,"M"
"IND","GRADRATETRY","TRY_MEN","PC","A","2015",,"M"
"IND","GRADRATETRY","TRY_MEN","PC","A","2016",,"M"
"IND","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"IND","GRADRATETRY","TRY_WOMEN","PC","A","2010",,"M"
"IND","GRADRATETRY","TRY_WOMEN","PC","A","2011",,"M"
"IND","GRADRATETRY","TRY_WOMEN","PC","A","2012",,"M"
"IND","GRADRATETRY","TRY_WOMEN","PC","A","2013",,"M"
"IND","GRADRATETRY","TRY_WOMEN","PC","A","2014",,"M"
"IND","GRADRATETRY","TRY_WOMEN","PC","A","2015",,"M"
"IND","GRADRATETRY","TRY_WOMEN","PC","A","2016",,"M"
"IDN","GRADRATETRY","TRY","PC","A","2005",,"M"
"IDN","GRADRATETRY","TRY","PC","A","2010",,"M"
"IDN","GRADRATETRY","TRY","PC","A","2011",,"M"
"IDN","GRADRATETRY","TRY","PC","A","2012",,"M"
"IDN","GRADRATETRY","TRY","PC","A","2013",,"M"
"IDN","GRADRATETRY","TRY","PC","A","2014",22.016,
"IDN","GRADRATETRY","TRY","PC","A","2015",,"M"
"IDN","GRADRATETRY","TRY","PC","A","2016",,"M"
"IDN","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"IDN","GRADRATETRY","TRY_MEN","PC","A","2010",,"M"
"IDN","GRADRATETRY","TRY_MEN","PC","A","2011",,"M"
"IDN","GRADRATETRY","TRY_MEN","PC","A","2012",,"M"
"IDN","GRADRATETRY","TRY_MEN","PC","A","2013",,"M"
"IDN","GRADRATETRY","TRY_MEN","PC","A","2014",20.683,
"IDN","GRADRATETRY","TRY_MEN","PC","A","2015",,"M"
"IDN","GRADRATETRY","TRY_MEN","PC","A","2016",,"M"
"IDN","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"IDN","GRADRATETRY","TRY_WOMEN","PC","A","2010",,"M"
"IDN","GRADRATETRY","TRY_WOMEN","PC","A","2011",,"M"
"IDN","GRADRATETRY","TRY_WOMEN","PC","A","2012",,"M"
"IDN","GRADRATETRY","TRY_WOMEN","PC","A","2013",,"M"
"IDN","GRADRATETRY","TRY_WOMEN","PC","A","2014",23.387,
"IDN","GRADRATETRY","TRY_WOMEN","PC","A","2015",,"M"
"IDN","GRADRATETRY","TRY_WOMEN","PC","A","2016",,"M"
"ISR","GRADRATETRY","TRY","PC","A","2005",,"M"
"ISR","GRADRATETRY","TRY","PC","A","2010",,"M"
"ISR","GRADRATETRY","TRY","PC","A","2011",,"M"
"ISR","GRADRATETRY","TRY","PC","A","2012",,"M"
"ISR","GRADRATETRY","TRY","PC","A","2013",,"M"
"ISR","GRADRATETRY","TRY","PC","A","2014",,"M"
"ISR","GRADRATETRY","TRY","PC","A","2015",,"M"
"ISR","GRADRATETRY","TRY","PC","A","2016",,"M"
"ISR","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"ISR","GRADRATETRY","TRY_MEN","PC","A","2010",,"M"
"ISR","GRADRATETRY","TRY_MEN","PC","A","2011",,"M"
"ISR","GRADRATETRY","TRY_MEN","PC","A","2012",,"M"
"ISR","GRADRATETRY","TRY_MEN","PC","A","2013",,"M"
"ISR","GRADRATETRY","TRY_MEN","PC","A","2014",,"M"
"ISR","GRADRATETRY","TRY_MEN","PC","A","2015",,"M"
"ISR","GRADRATETRY","TRY_MEN","PC","A","2016",,"M"
"ISR","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"ISR","GRADRATETRY","TRY_WOMEN","PC","A","2010",,"M"
"ISR","GRADRATETRY","TRY_WOMEN","PC","A","2011",,"M"
"ISR","GRADRATETRY","TRY_WOMEN","PC","A","2012",,"M"
"ISR","GRADRATETRY","TRY_WOMEN","PC","A","2013",,"M"
"ISR","GRADRATETRY","TRY_WOMEN","PC","A","2014",,"M"
"ISR","GRADRATETRY","TRY_WOMEN","PC","A","2015",,"M"
"ISR","GRADRATETRY","TRY_WOMEN","PC","A","2016",,"M"
"LVA","GRADRATETRY","TRY","PC","A","2005",,"M"
"LVA","GRADRATETRY","TRY","PC","A","2010",,"M"
"LVA","GRADRATETRY","TRY","PC","A","2011",65.312,
"LVA","GRADRATETRY","TRY","PC","A","2012",55.525,
"LVA","GRADRATETRY","TRY","PC","A","2013",58.109,
"LVA","GRADRATETRY","TRY","PC","A","2014",45.743,
"LVA","GRADRATETRY","TRY","PC","A","2015",46.689,
"LVA","GRADRATETRY","TRY","PC","A","2016",46.133,
"LVA","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"LVA","GRADRATETRY","TRY_MEN","PC","A","2010",,"M"
"LVA","GRADRATETRY","TRY_MEN","PC","A","2011",37.973,
"LVA","GRADRATETRY","TRY_MEN","PC","A","2012",36.009,
"LVA","GRADRATETRY","TRY_MEN","PC","A","2013",34.785,
"LVA","GRADRATETRY","TRY_MEN","PC","A","2014",31.896,
"LVA","GRADRATETRY","TRY_MEN","PC","A","2015",32.166,
"LVA","GRADRATETRY","TRY_MEN","PC","A","2016",31.508,
"LVA","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"LVA","GRADRATETRY","TRY_WOMEN","PC","A","2010",,"M"
"LVA","GRADRATETRY","TRY_WOMEN","PC","A","2011",92.522,
"LVA","GRADRATETRY","TRY_WOMEN","PC","A","2012",75.499,
"LVA","GRADRATETRY","TRY_WOMEN","PC","A","2013",81.731,
"LVA","GRADRATETRY","TRY_WOMEN","PC","A","2014",60.192,
"LVA","GRADRATETRY","TRY_WOMEN","PC","A","2015",61.821,
"LVA","GRADRATETRY","TRY_WOMEN","PC","A","2016",61.338,
"LTU","GRADRATETRY","TRY","PC","A","2005",,"M"
"LTU","GRADRATETRY","TRY","PC","A","2010",73.995,
"LTU","GRADRATETRY","TRY","PC","A","2011",76.465,
"LTU","GRADRATETRY","TRY","PC","A","2012",78.605,
"LTU","GRADRATETRY","TRY","PC","A","2013",66.864,
"LTU","GRADRATETRY","TRY","PC","A","2014",52.511,
"LTU","GRADRATETRY","TRY","PC","A","2015",54.232,
"LTU","GRADRATETRY","TRY","PC","A","2016",52.599,
"LTU","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"LTU","GRADRATETRY","TRY_MEN","PC","A","2010",53.269,
"LTU","GRADRATETRY","TRY_MEN","PC","A","2011",54.61,
"LTU","GRADRATETRY","TRY_MEN","PC","A","2012",57.107,
"LTU","GRADRATETRY","TRY_MEN","PC","A","2013",48.694,
"LTU","GRADRATETRY","TRY_MEN","PC","A","2014",38.852,
"LTU","GRADRATETRY","TRY_MEN","PC","A","2015",39.226,
"LTU","GRADRATETRY","TRY_MEN","PC","A","2016",39.663,
"LTU","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"LTU","GRADRATETRY","TRY_WOMEN","PC","A","2010",95.776,
"LTU","GRADRATETRY","TRY_WOMEN","PC","A","2011",99.696,
"LTU","GRADRATETRY","TRY_WOMEN","PC","A","2012",101.353,
"LTU","GRADRATETRY","TRY_WOMEN","PC","A","2013",85.741,
"LTU","GRADRATETRY","TRY_WOMEN","PC","A","2014",66.873,
"LTU","GRADRATETRY","TRY_WOMEN","PC","A","2015",69.905,
"LTU","GRADRATETRY","TRY_WOMEN","PC","A","2016",66,
"RUS","GRADRATETRY","TRY","PC","A","2005",,"M"
"RUS","GRADRATETRY","TRY","PC","A","2010",,"M"
"RUS","GRADRATETRY","TRY","PC","A","2011",,"M"
"RUS","GRADRATETRY","TRY","PC","A","2012",,"M"
"RUS","GRADRATETRY","TRY","PC","A","2013",88.345,
"RUS","GRADRATETRY","TRY","PC","A","2014",90.95,
"RUS","GRADRATETRY","TRY","PC","A","2015",84.869,
"RUS","GRADRATETRY","TRY","PC","A","2016",96.886,
"RUS","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"RUS","GRADRATETRY","TRY_MEN","PC","A","2010",,"M"
"RUS","GRADRATETRY","TRY_MEN","PC","A","2011",,"M"
"RUS","GRADRATETRY","TRY_MEN","PC","A","2012",,"M"
"RUS","GRADRATETRY","TRY_MEN","PC","A","2013",71.69,
"RUS","GRADRATETRY","TRY_MEN","PC","A","2014",75.887,
"RUS","GRADRATETRY","TRY_MEN","PC","A","2015",72.009,
"RUS","GRADRATETRY","TRY_MEN","PC","A","2016",81.753,
"RUS","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"RUS","GRADRATETRY","TRY_WOMEN","PC","A","2010",,"M"
"RUS","GRADRATETRY","TRY_WOMEN","PC","A","2011",,"M"
"RUS","GRADRATETRY","TRY_WOMEN","PC","A","2012",,"M"
"RUS","GRADRATETRY","TRY_WOMEN","PC","A","2013",105.661,
"RUS","GRADRATETRY","TRY_WOMEN","PC","A","2014",106.651,
"RUS","GRADRATETRY","TRY_WOMEN","PC","A","2015",98.286,
"RUS","GRADRATETRY","TRY_WOMEN","PC","A","2016",112.648,
"SAU","GRADRATETRY","TRY","PC","A","2005",,"M"
"SAU","GRADRATETRY","TRY","PC","A","2010",,"M"
"SAU","GRADRATETRY","TRY","PC","A","2011",,"M"
"SAU","GRADRATETRY","TRY","PC","A","2012",,"M"
"SAU","GRADRATETRY","TRY","PC","A","2013",,"M"
"SAU","GRADRATETRY","TRY","PC","A","2014",,"M"
"SAU","GRADRATETRY","TRY","PC","A","2016",,"M"
"SAU","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"SAU","GRADRATETRY","TRY_MEN","PC","A","2010",,"M"
"SAU","GRADRATETRY","TRY_MEN","PC","A","2011",,"M"
"SAU","GRADRATETRY","TRY_MEN","PC","A","2012",,"M"
"SAU","GRADRATETRY","TRY_MEN","PC","A","2013",,"M"
"SAU","GRADRATETRY","TRY_MEN","PC","A","2014",,"M"
"SAU","GRADRATETRY","TRY_MEN","PC","A","2016",,"M"
"SAU","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"SAU","GRADRATETRY","TRY_WOMEN","PC","A","2010",,"M"
"SAU","GRADRATETRY","TRY_WOMEN","PC","A","2011",,"M"
"SAU","GRADRATETRY","TRY_WOMEN","PC","A","2012",,"M"
"SAU","GRADRATETRY","TRY_WOMEN","PC","A","2013",,"M"
"SAU","GRADRATETRY","TRY_WOMEN","PC","A","2014",,"M"
"SAU","GRADRATETRY","TRY_WOMEN","PC","A","2016",,"M"
"SVN","GRADRATETRY","TRY","PC","A","2005",,"M"
"SVN","GRADRATETRY","TRY","PC","A","2010",,"M"
"SVN","GRADRATETRY","TRY","PC","A","2011",,"M"
"SVN","GRADRATETRY","TRY","PC","A","2012",62.874,
"SVN","GRADRATETRY","TRY","PC","A","2013",58.78,
"SVN","GRADRATETRY","TRY","PC","A","2014",56.868,
"SVN","GRADRATETRY","TRY","PC","A","2015",56.26,
"SVN","GRADRATETRY","TRY","PC","A","2016",87.601,
"SVN","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"SVN","GRADRATETRY","TRY_MEN","PC","A","2010",,"M"
"SVN","GRADRATETRY","TRY_MEN","PC","A","2011",,"M"
"SVN","GRADRATETRY","TRY_MEN","PC","A","2012",47.03,
"SVN","GRADRATETRY","TRY_MEN","PC","A","2013",43.433,
"SVN","GRADRATETRY","TRY_MEN","PC","A","2014",43.536,
"SVN","GRADRATETRY","TRY_MEN","PC","A","2015",43.068,
"SVN","GRADRATETRY","TRY_MEN","PC","A","2016",69.648,
"SVN","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"SVN","GRADRATETRY","TRY_WOMEN","PC","A","2010",,"M"
"SVN","GRADRATETRY","TRY_WOMEN","PC","A","2011",,"M"
"SVN","GRADRATETRY","TRY_WOMEN","PC","A","2012",79.981,
"SVN","GRADRATETRY","TRY_WOMEN","PC","A","2013",75.206,
"SVN","GRADRATETRY","TRY_WOMEN","PC","A","2014",71.081,
"SVN","GRADRATETRY","TRY_WOMEN","PC","A","2015",70.3,
"SVN","GRADRATETRY","TRY_WOMEN","PC","A","2016",106.805,
"ZAF","GRADRATETRY","TRY","PC","A","2005",,"M"
"ZAF","GRADRATETRY","TRY","PC","A","2010",,"M"
"ZAF","GRADRATETRY","TRY","PC","A","2011",,"M"
"ZAF","GRADRATETRY","TRY","PC","A","2012",,"M"
"ZAF","GRADRATETRY","TRY","PC","A","2013",,"M"
"ZAF","GRADRATETRY","TRY","PC","A","2014",,"M"
"ZAF","GRADRATETRY","TRY","PC","A","2015",,"M"
"ZAF","GRADRATETRY","TRY_MEN","PC","A","2005",,"M"
"ZAF","GRADRATETRY","TRY_MEN","PC","A","2010",,"M"
"ZAF","GRADRATETRY","TRY_MEN","PC","A","2011",,"M"
"ZAF","GRADRATETRY","TRY_MEN","PC","A","2012",,"M"
"ZAF","GRADRATETRY","TRY_MEN","PC","A","2013",,"M"
"ZAF","GRADRATETRY","TRY_MEN","PC","A","2014",,"M"
"ZAF","GRADRATETRY","TRY_MEN","PC","A","2015",,"M"
"ZAF","GRADRATETRY","TRY_WOMEN","PC","A","2005",,"M"
"ZAF","GRADRATETRY","TRY_WOMEN","PC","A","2010",,"M"
"ZAF","GRADRATETRY","TRY_WOMEN","PC","A","2011",,"M"
"ZAF","GRADRATETRY","TRY_WOMEN","PC","A","2012",,"M"
"ZAF","GRADRATETRY","TRY_WOMEN","PC","A","2013",,"M"
"ZAF","GRADRATETRY","TRY_WOMEN","PC","A","2014",,"M"
"ZAF","GRADRATETRY","TRY_WOMEN","PC","A","2015",,"M"
"AUS","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2005",40.824,
"AUS","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2010",41.174,
"AUS","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2011",40.79,
"AUS","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2012",40.792,
"AUS","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2013",40.907,
"AUS","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2014",40.677,
"AUS","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2015",41.056,
"AUS","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2016",41.183,
"AUS","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2005",59.176,
"AUS","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2010",58.826,
"AUS","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2011",59.21,
"AUS","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2012",59.208,
"AUS","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2013",59.093,
"AUS","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2014",59.323,
"AUS","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2015",58.944,
"AUS","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2016",58.817,
"AUS","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2005",53.473,
"AUS","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2010",50.219,
"AUS","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2011",49.671,
"AUS","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2012",49.846,
"AUS","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2013",50.068,
"AUS","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2014",49.94,
"AUS","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2015",50.365,
"AUS","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2016",50.479,
"AUS","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2005",46.527,
"AUS","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2010",49.781,
"AUS","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2011",50.329,
"AUS","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2012",50.154,
"AUS","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2013",49.932,
"AUS","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2014",50.06,
"AUS","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2015",49.635,
"AUS","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2016",49.521,
"AUS","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2005",53.84,
"AUS","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2010",49.341,
"AUS","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2011",46.905,
"AUS","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2012",46.114,
"AUS","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2013",45.565,
"AUS","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2014",46.041,
"AUS","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2015",46.151,
"AUS","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2016",46.694,
"AUS","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2005",46.16,
"AUS","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2010",50.659,
"AUS","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2011",53.095,
"AUS","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2012",53.886,
"AUS","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2013",54.435,
"AUS","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2014",53.959,
"AUS","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2015",53.849,
"AUS","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2016",53.306,
"AUT","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2005",54.621,
"AUT","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2010",44.547,
"AUT","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2011",43.876,
"AUT","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2012",42.038,
"AUT","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2013",40.174,
"AUT","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2014",40.775,
"AUT","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2015",40.687,
"AUT","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2016",41.33,
"AUT","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2005",45.379,
"AUT","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2010",55.453,
"AUT","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2011",56.124,
"AUT","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2012",57.962,
"AUT","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2013",59.826,
"AUT","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2014",59.225,
"AUT","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2015",59.313,
"AUT","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2016",58.67,
"AUT","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2005",56.671,
"AUT","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2010",57.4,
"AUT","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2011",58.31,
"AUT","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2012",58.207,
"AUT","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2013",56.274,
"AUT","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2014",58.138,
"AUT","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2015",56.442,
"AUT","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2016",57.693,
"AUT","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2005",43.329,
"AUT","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2010",42.6,
"AUT","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2011",41.69,
"AUT","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2012",41.793,
"AUT","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2013",43.726,
"AUT","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2014",41.862,
"AUT","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2015",43.558,
"AUT","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2016",42.307,
"AUT","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2005",47.183,
"AUT","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2010",47.35,
"AUT","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2011",47.138,
"AUT","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2012",46.003,
"AUT","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2013",45.363,
"AUT","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2014",46.255,
"AUT","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2015",46.85,
"AUT","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2016",46.116,
"AUT","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2005",52.817,
"AUT","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2010",52.65,
"AUT","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2011",52.862,
"AUT","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2012",53.997,
"AUT","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2013",54.637,
"AUT","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2014",53.745,
"AUT","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2015",53.15,
"AUT","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2016",53.884,
"BEL","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2005",,"M"
"BEL","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2010",39.131,
"BEL","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2011",39.279,
"BEL","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2012",39.003,
"BEL","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2013",39.213,
"BEL","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2014",38.287,
"BEL","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2015",37.502,
"BEL","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2016",38.861,
"BEL","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2005",,"M"
"BEL","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2010",60.869,
"BEL","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2011",60.721,
"BEL","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2012",60.997,
"BEL","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2013",60.787,
"BEL","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2014",61.713,
"BEL","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2015",62.498,
"BEL","GRADRATETRY","BACHR_WOMEN","PC_LEVEL","A","2016",61.139,
"BEL","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2005",,"M"
"BEL","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2010",57.459,
"BEL","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2011",,"M"
"BEL","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2012",56.216,
"BEL","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2013",57.224,
"BEL","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2014",55.947,
"BEL","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2015",56.643,
"BEL","GRADRATETRY","DOCTL_MEN","PC_LEVEL","A","2016",53.183,
"BEL","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2005",,"M"
"BEL","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2010",42.541,
"BEL","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2011",,"M"
"BEL","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2012",43.784,
"BEL","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2013",42.776,
"BEL","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2014",44.053,
"BEL","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2015",43.357,
"BEL","GRADRATETRY","DOCTL_WOMEN","PC_LEVEL","A","2016",46.817,
"BEL","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2005",,"M"
"BEL","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2010",45.358,
"BEL","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2011",44.796,
"BEL","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2012",44.05,
"BEL","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2013",44.841,
"BEL","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2014",44.411,
"BEL","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2015",44.709,
"BEL","GRADRATETRY","MSTR_MEN","PC_LEVEL","A","2016",43.863,
"BEL","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2005",,"M"
"BEL","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2010",54.642,
"BEL","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2011",55.204,
"BEL","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2012",55.95,
"BEL","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2013",55.159,
"BEL","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2014",55.589,
"BEL","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2015",55.291,
"BEL","GRADRATETRY","MSTR_WOMEN","PC_LEVEL","A","2016",56.137,
"CAN","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2005",38.497,
"CAN","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2010",38.892,
"CAN","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2011",38.925,
"CAN","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2012",39.051,
"CAN","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2013",39.492,
"CAN","GRADRATETRY","BACHR_MEN","PC_LEVEL","A","2014",39.661,
