"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","STUDENT","TRY","IDX2010","A","2010",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2011",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2012",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2013",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2014",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2015",,"M"
"GRC","STUDENT","TRY","IDX2010","A","2016",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","1995",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2000",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2005",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2008",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2009",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2010",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2011",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2012",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2013",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2014",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2015",,"M"
"GRC","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"HUN","STUDENT","TRY","IDX2010","A","1995",48.743,
"HUN","STUDENT","TRY","IDX2010","A","2000",72.755,
"HUN","STUDENT","TRY","IDX2010","A","2005",113.848,
"HUN","STUDENT","TRY","IDX2010","A","2008",113.808,
"HUN","STUDENT","TRY","IDX2010","A","2009",105.426,
"HUN","STUDENT","TRY","IDX2010","A","2010",100,
"HUN","STUDENT","TRY","IDX2010","A","2011",107.323,
"HUN","STUDENT","TRY","IDX2010","A","2012",105.99,
"HUN","STUDENT","TRY","IDX2010","A","2013",100.41,
"HUN","STUDENT","TRY","IDX2010","A","2014",92.358,
"HUN","STUDENT","TRY","IDX2010","A","2015",87.509,
"HUN","STUDENT","TRY","IDX2010","A","2016",,"M"
"HUN","STUDENT","PRY_NTRY","IDX2010","A","1995",115.911,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2000",111.595,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2005",106.945,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2008",102.393,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2009",100.888,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2011",98.583,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2012",96.787,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2013",94.817,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2014",93.045,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2015",92.187,
"HUN","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"ISL","STUDENT","TRY","IDX2010","A","1995",45.672,
"ISL","STUDENT","TRY","IDX2010","A","2000",57.856,
"ISL","STUDENT","TRY","IDX2010","A","2005",85.587,
"ISL","STUDENT","TRY","IDX2010","A","2008",93.914,
"ISL","STUDENT","TRY","IDX2010","A","2009",96.004,
"ISL","STUDENT","TRY","IDX2010","A","2010",100,
"ISL","STUDENT","TRY","IDX2010","A","2011",103.274,
"ISL","STUDENT","TRY","IDX2010","A","2012",100.416,
"ISL","STUDENT","TRY","IDX2010","A","2013",100.045,
"ISL","STUDENT","TRY","IDX2010","A","2014",102.095,
"ISL","STUDENT","TRY","IDX2010","A","2015",99.457,
"ISL","STUDENT","TRY","IDX2010","A","2016",,"M"
"ISL","STUDENT","PRY_NTRY","IDX2010","A","1995",91.98,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2000",93.345,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2005",98.896,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2008",100.201,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2009",100.408,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2011",99.626,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2012",100.174,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2013",99.474,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2014",98.628,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2015",98.412,
"ISL","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"IRL","STUDENT","TRY","IDX2010","A","1995",70.454,
"IRL","STUDENT","TRY","IDX2010","A","2000",82.081,
"IRL","STUDENT","TRY","IDX2010","A","2005",98.371,
"IRL","STUDENT","TRY","IDX2010","A","2008",,"M"
"IRL","STUDENT","TRY","IDX2010","A","2009",,"M"
"IRL","STUDENT","TRY","IDX2010","A","2010",100,
"IRL","STUDENT","TRY","IDX2010","A","2011",100.214,
"IRL","STUDENT","TRY","IDX2010","A","2012",105.492,
"IRL","STUDENT","TRY","IDX2010","A","2013",114.97,
"IRL","STUDENT","TRY","IDX2010","A","2014",108.222,
"IRL","STUDENT","TRY","IDX2010","A","2015",112.511,
"IRL","STUDENT","TRY","IDX2010","A","2016",,"M"
"IRL","STUDENT","PRY_NTRY","IDX2010","A","1995",95.255,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2000",90.621,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2005",93.375,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2008",,"M"
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2009",,"M"
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2011",100.673,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2012",101.349,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2013",104.004,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2014",105.667,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2015",109.372,
"IRL","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"ITA","STUDENT","TRY","IDX2010","A","1995",91.021,
"ITA","STUDENT","TRY","IDX2010","A","2000",91.614,
"ITA","STUDENT","TRY","IDX2010","A","2005",102.181,
"ITA","STUDENT","TRY","IDX2010","A","2008",101.848,
"ITA","STUDENT","TRY","IDX2010","A","2009",101.255,
"ITA","STUDENT","TRY","IDX2010","A","2010",100,
"ITA","STUDENT","TRY","IDX2010","A","2011",98.861,
"ITA","STUDENT","TRY","IDX2010","A","2012",96.505,
"ITA","STUDENT","TRY","IDX2010","A","2013",94.435,
"ITA","STUDENT","TRY","IDX2010","A","2014",93.357,
"ITA","STUDENT","TRY","IDX2010","A","2015",92.241,
"ITA","STUDENT","TRY","IDX2010","A","2016",,"M"
"ITA","STUDENT","PRY_NTRY","IDX2010","A","1995",101.755,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2000",97.109,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2005",98.172,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2008",99.316,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2009",99.503,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2011",101.41,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2012",99.258,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2013",99.318,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2014",100.495,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2015",99.011,
"ITA","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"JPN","STUDENT","TRY","IDX2010","A","1995",102.621,
"JPN","STUDENT","TRY","IDX2010","A","2000",102.621,
"JPN","STUDENT","TRY","IDX2010","A","2005",103.801,
"JPN","STUDENT","TRY","IDX2010","A","2008",101.266,
"JPN","STUDENT","TRY","IDX2010","A","2009",98.804,
"JPN","STUDENT","TRY","IDX2010","A","2010",100,
"JPN","STUDENT","TRY","IDX2010","A","2011",100.227,
"JPN","STUDENT","TRY","IDX2010","A","2012",99.631,
"JPN","STUDENT","TRY","IDX2010","A","2013",99.605,
"JPN","STUDENT","TRY","IDX2010","A","2014",99.178,
"JPN","STUDENT","TRY","IDX2010","A","2015",99.191,
"JPN","STUDENT","TRY","IDX2010","A","2016",,"M"
"JPN","STUDENT","PRY_NTRY","IDX2010","A","1995",129.209,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2000",113.971,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2005",104.391,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2008",101.456,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2009",100.565,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2011",99.291,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2012",98.383,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2013",97.402,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2014",96.764,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2015",95.987,
"JPN","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"KOR","STUDENT","TRY","IDX2010","A","1995",61.763,
"KOR","STUDENT","TRY","IDX2010","A","2000",91.431,
"KOR","STUDENT","TRY","IDX2010","A","2005",97.938,
"KOR","STUDENT","TRY","IDX2010","A","2008",100.598,
"KOR","STUDENT","TRY","IDX2010","A","2009",98.464,
"KOR","STUDENT","TRY","IDX2010","A","2010",100,
"KOR","STUDENT","TRY","IDX2010","A","2011",101.099,
"KOR","STUDENT","TRY","IDX2010","A","2012",100.933,
"KOR","STUDENT","TRY","IDX2010","A","2013",100.704,
"KOR","STUDENT","TRY","IDX2010","A","2014",99.972,
"KOR","STUDENT","TRY","IDX2010","A","2015",98.162,
"KOR","STUDENT","TRY","IDX2010","A","2016",,"M"
"KOR","STUDENT","PRY_NTRY","IDX2010","A","1995",118.172,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2000",109.957,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2005",107.734,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2008",105.251,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2009",102.902,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2011",96.585,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2012",92.933,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2013",89.614,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2014",86.924,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2015",84.212,
"KOR","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"LUX","STUDENT","TRY","IDX2010","A","1995",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2000",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2005",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2008",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2009",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2010",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2011",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2012",,"M"
