"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","TEACHER","SRY_30_49","PC","A","2015",53.943,
"BEL","TEACHER","SRY_30_49","PC","A","2016",54.483,
"BEL","TEACHER","SRY_50_OVER","PC","A","2005",29.883,
"BEL","TEACHER","SRY_50_OVER","PC","A","2010",31.549,
"BEL","TEACHER","SRY_50_OVER","PC","A","2011",31.447,
"BEL","TEACHER","SRY_50_OVER","PC","A","2012",31.646,
"BEL","TEACHER","SRY_50_OVER","PC","A","2013",30.27,
"BEL","TEACHER","SRY_50_OVER","PC","A","2014",30.37,
"BEL","TEACHER","SRY_50_OVER","PC","A","2015",30.208,
"BEL","TEACHER","SRY_50_OVER","PC","A","2016",30.022,
"BEL","TEACHER","SRY_LT30","PC","A","2005",16.525,
"BEL","TEACHER","SRY_LT30","PC","A","2010",17.974,
"BEL","TEACHER","SRY_LT30","PC","A","2011",17.465,
"BEL","TEACHER","SRY_LT30","PC","A","2012",16.83,
"BEL","TEACHER","SRY_LT30","PC","A","2013",16.537,
"BEL","TEACHER","SRY_LT30","PC","A","2014",15.968,
"BEL","TEACHER","SRY_LT30","PC","A","2015",15.849,
"BEL","TEACHER","SRY_LT30","PC","A","2016",15.495,
"BEL","TEACHER","TRY_30_49","PC","A","2005",55.891,
"BEL","TEACHER","TRY_30_49","PC","A","2010",55.373,
"BEL","TEACHER","TRY_30_49","PC","A","2011",55.8,
"BEL","TEACHER","TRY_30_49","PC","A","2012",56.629,
"BEL","TEACHER","TRY_30_49","PC","A","2013",56.984,
"BEL","TEACHER","TRY_30_49","PC","A","2014",57.407,
"BEL","TEACHER","TRY_30_49","PC","A","2015",57.176,
"BEL","TEACHER","TRY_30_49","PC","A","2016",56.706,
"BEL","TEACHER","TRY_50_OVER","PC","A","2005",36.835,
"BEL","TEACHER","TRY_50_OVER","PC","A","2010",38.253,
"BEL","TEACHER","TRY_50_OVER","PC","A","2011",38.054,
"BEL","TEACHER","TRY_50_OVER","PC","A","2012",37.581,
"BEL","TEACHER","TRY_50_OVER","PC","A","2013",37.47,
"BEL","TEACHER","TRY_50_OVER","PC","A","2014",37.693,
"BEL","TEACHER","TRY_50_OVER","PC","A","2015",38.017,
"BEL","TEACHER","TRY_50_OVER","PC","A","2016",38.73,
"BEL","TEACHER","TRY_LT30","PC","A","2005",7.274,
"BEL","TEACHER","TRY_LT30","PC","A","2010",6.374,
"BEL","TEACHER","TRY_LT30","PC","A","2011",6.146,
"BEL","TEACHER","TRY_LT30","PC","A","2012",5.791,
"BEL","TEACHER","TRY_LT30","PC","A","2013",5.547,
"BEL","TEACHER","TRY_LT30","PC","A","2014",4.9,
"BEL","TEACHER","TRY_LT30","PC","A","2015",4.807,
"BEL","TEACHER","TRY_LT30","PC","A","2016",4.564,
"CAN","TEACHER","PRY_30_49","PC","A","2005",59.713,
"CAN","TEACHER","PRY_30_49","PC","A","2010",59.713,
"CAN","TEACHER","PRY_30_49","PC","A","2011",60.508,
"CAN","TEACHER","PRY_30_49","PC","A","2012",61.358,
"CAN","TEACHER","PRY_30_49","PC","A","2013",62.072,
"CAN","TEACHER","PRY_30_49","PC","A","2014",62.507,
"CAN","TEACHER","PRY_30_49","PC","A","2015",62.5,
"CAN","TEACHER","PRY_30_49","PC","A","2016",62.73,
"CAN","TEACHER","PRY_50_OVER","PC","A","2005",26.351,
